ais described by single element
set described by single element
get dcdate
insert image
get x stream
set x stream
get stream driver
set stream driver
create x stream
marshall
consumer transform
producer transform
get transform type
set transform type
text to object
object to text
get marshaller
set marshaller
run
get message size
set message size
get loop size
set loop size
run
publish
get message
publish loop
load file
get loops
set loops
run
set topic
set subject
set url
use timer loop
get consumer
run
start
get url
set url
is topic
set topic
get factory
set factory
set subject
is durable
set durable
get con nection count
set con nection count
create session
create factory
count
re set count
as memory string
use timer loop
create des tination
add resource
get counter
set timer loop
parse boolean
run
subscribe
subscribe
on message
create session
create con nection
close
dump stats
consume messages and close
create con nection
create producer
create message text
begin transaction
commit transaction
create queue message store
create topic message store
create transaction store
delete all messages
get des tination s
get last message broker sequence id
get last producer sequence id
remove queue message store
remove topic message store
rollback transaction
set broker name
set usage manager
get jou rnal max file length
set jou rnal max file length
set max fail over pro ducers to track
get max fail over pro ducers to track
set fail over pro ducers audit depth
get checkpo int int erval
set checkpo int int erval
get cleanup int erval
set cleanup int erval
get index write batch size
set index write batch size
get jou rnal max write batch size
set jou rnal max write batch size
is enable index write async
set enable index write async
get dir ectory
set dir ectory
is enable jou rnal disk syncs
set enable jou rnal disk syncs
get index cache size
set index cache size
is ignore missing journal files
set ignore missing journal files
is checksum jou rnal files
is check for corrupt jou rnal files
set checksum jou rnal files
set check for corrupt jou rnal files
is archive data logs
set archive data logs
get dir ectory archive
set dir ectory archive
is con current store and dispatch queues
set con current store and dispatch queues
is con current store and dispatch topics
set con current store and dispatch topics
get max async jobs
set max async jobs
get force recover index
set force recover index
get page
get page file
allocate
allocate
free
free
store
load
read
at eof
fill
read
skip
ava ilable
mark supp orted
mark
re set
iterator
find next page
has next
next
get write transaction id
execute
free pages
is read only
execute
execute
get page
get file type
set file type
get file type version
set file type version
get meta data tx id
